Dato	Time	P_mm	T_minC	T_maxC	F_MetaRiverStation
dd.mm.yyyy	hh:mm:ss	mm	grC	grC	m3/s
13.12.2013	0:00:00	3.962	18.604	25.304	1348.0
14.12.2013	0:00:00	0.0	17.521	26.078	1190.0
15.12.2013	0:00:00	0.0	16.442	25.707	1005.0
16.12.2013	0:00:00	0.003	18.9	25.4	844.8
17.12.2013	0:00:00	0.044	18.402	26.689	684.5
18.12.2013	0:00:00	0.567	18.564	25.608	696.7
19.12.2013	0:00:00	0.0	19.233	26.749	704.0
20.12.2013	0:00:00	0.0	18.772	26.472	630.4
21.12.2013	0:00:00	0.0	19.256	26.606	598.5
22.12.2013	0:00:00	0.0	18.574	25.81	536.8
23.12.2013	0:00:00	3.623	18.19	23.35	494.7
24.12.2013	0:00:00	0.0	17.357	25.409	475.6
25.12.2013	0:00:00	0.0	18.438	26.685	457.0
26.12.2013	0:00:00	0.0	18.735	26.732	445.6
27.12.2013	0:00:00	0.0	18.031	27.107	444.8
28.12.2013	0:00:00	0.0	17.656	27.702	442.4
29.12.2013	0:00:00	0.0	18.22	27.708	442.4
30.12.2013	0:00:00	0.0	17.304	28.717	442.4
31.12.2013	0:00:00	0.0	17.787	27.752	439.2
1.1.2014	0:00:00	0.0	18.086	27.768	437.5
2.1.2014	0:00:00	0.0	17.177	27.162	433.6
3.1.2014	0:00:00	0.057	17.361	27.033	405.9
4.1.2014	0:00:00	0.0	18.566	26.4	354.7
5.1.2014	0:00:00	2.253	18.08	27.353	336.8
6.1.2014	0:00:00	1.659	19.649	24.065	320.5
7.1.2014	0:00:00	0.211	18.937	24.387	307.3
8.1.2014	0:00:00	0.521	19.332	26.644	381.6
9.1.2014	0:00:00	0.0	18.429	26.492	331.4
10.1.2014	0:00:00	0.0	16.67	27.059	337.5
11.1.2014	0:00:00	0.023	17.934	27.661	299.4
12.1.2014	0:00:00	2.066	17.831	26.883	256.4
13.1.2014	0:00:00	0.026	17.826	26.655	220.5
14.1.2014	0:00:00	0.0	17.317	27.232	211.2
15.1.2014	0:00:00	0.138	16.726	27.669	246.5
16.1.2014	0:00:00	2.692	17.565	27.819	281.0
17.1.2014	0:00:00	0.0	18.508	27.291	263.7
18.1.2014	0:00:00	0.74	19.669	26.493	228.1
19.1.2014	0:00:00	7.278	19.733	26.277	288.3
20.1.2014	0:00:00	2.523	18.137	27.78	253.9
21.1.2014	0:00:00	0.0	17.5	27.319	268.7
22.1.2014	0:00:00	0.567	19.217	28.057	288.3
23.1.2014	0:00:00	0.337	18.145	28.781	312.9
24.1.2014	0:00:00	0.0	17.019	29.329	319.1
25.1.2014	0:00:00	0.137	19.211	28.257	268.7
26.1.2014	0:00:00	3.273	19.101	27.214	246.5
27.1.2014	0:00:00	0.0	19.024	27.877	223.1
28.1.2014	0:00:00	0.0	19.175	26.526	241.6
29.1.2014	0:00:00	0.049	18.921	29.001	234.5
30.1.2014	0:00:00	0.0	19.859	26.843	281.0
31.1.2014	0:00:00	0.188	19.309	27.142	248.6
1.2.2014	0:00:00	0.0	16.363	29.092	236.7
2.2.2014	0:00:00	0.0	17.661	28.075	237.1
3.2.2014	0:00:00	0.039	18.537	28.583	211.8
4.2.2014	0:00:00	0.296	19.643	27.221	217.6
5.2.2014	0:00:00	0.067	18.661	26.718	218.4
6.2.2014	0:00:00	0.49	19.03	25.665	237.9
7.2.2014	0:00:00	0.999	18.596	28.04	227.3
8.2.2014	0:00:00	0.0	19.894	27.474	217.6
9.2.2014	0:00:00	0.0	17.273	28.171	232.6
10.2.2014	0:00:00	0.984	18.839	29.347	205.1
11.2.2014	0:00:00	0.386	19.118	27.43	206.9
12.2.2014	0:00:00	0.662	18.2	28.213	235.5
13.2.2014	0:00:00	0.0	18.477	27.528	220.1
14.2.2014	0:00:00	0.0	18.188	28.763	245.3
15.2.2014	0:00:00	0.0	19.097	29.227	223.1
16.2.2014	0:00:00	0.0	18.034	29.184	213.5
17.2.2014	0:00:00	0.197	18.737	28.364	203.9
18.2.2014	0:00:00	0.136	19.323	27.896	200.4
19.2.2014	0:00:00	1.378	20.372	26.35	195.4
20.2.2014	0:00:00	0.267	19.586	27.614	183.9
21.2.2014	0:00:00	1.661	20.406	28.286	176.7
22.2.2014	0:00:00	0.251	20.149	27.717	181.0
23.2.2014	0:00:00	0.025	19.347	28.73	193.2
24.2.2014	0:00:00	0.0	20.211	28.148	188.9
25.2.2014	0:00:00	0.601	19.705	26.178	160.1
26.2.2014	0:00:00	0.136	20.277	26.27	188.9
27.2.2014	0:00:00	19.815	19.658	26.162	191.8
28.2.2014	0:00:00	33.351	18.314	23.594	293.3
1.3.2014	0:00:00	2.46	19.552	25.704	499.4
2.3.2014	0:00:00	2.947	19.653	24.634	523.0
3.3.2014	0:00:00	1.537	18.87	25.638	450.2
4.3.2014	0:00:00	3.313	19.162	26.333	434.8
5.3.2014	0:00:00	0.221	19.955	27.268	390.7
6.3.2014	0:00:00	0.133	19.945	26.755	340.7
7.3.2014	0:00:00	1.155	19.363	27.028	289.6
8.3.2014	0:00:00	7.228	19.093	28.715	271.1
9.3.2014	0:00:00	5.162	18.806	26.897	322.8
10.3.2014	0:00:00	5.166	18.352	25.727	342.3
11.3.2014	0:00:00	1.609	19.061	27.083	308.0
12.3.2014	0:00:00	0.165	19.816	29.244	343.2
13.3.2014	0:00:00	1.356	19.923	28.257	338.7
14.3.2014	0:00:00	8.644	19.19	26.262	289.6
15.3.2014	0:00:00	19.816	19.841	26.402	327.5
16.3.2014	0:00:00	0.0	19.707	26.988	354.4
17.3.2014	0:00:00	0.0	19.153	28.957	429.6
18.3.2014	0:00:00	0.014	19.319	28.134	388.0
19.3.2014	0:00:00	0.265	19.335	27.291	360.7
20.3.2014	0:00:00	0.0	19.948	28.328	333.4
21.3.2014	0:00:00	0.799	19.571	28.672	396.0
22.3.2014	0:00:00	3.003	18.886	29.023	410.4
23.3.2014	0:00:00	0.724	18.828	25.608	360.8
24.3.2014	0:00:00	4.064	17.808	26.739	320.3
25.3.2014	0:00:00	21.183	19.06	25.688	315.4
26.3.2014	0:00:00	3.157	18.699	27.158	372.0
27.3.2014	0:00:00	1.757	18.674	25.574	436.0
28.3.2014	0:00:00	2.21	18.39	26.957	420.0
29.3.2014	0:00:00	0.0	17.917	28.824	410.4
30.3.2014	0:00:00	0.054	17.538	28.984	341.2
31.3.2014	0:00:00	0.0	18.584	28.581	290.8
1.4.2014	0:00:00	0.387	17.999	26.622	261.3
2.4.2014	0:00:00	21.912	19.237	24.814	287.1
3.4.2014	0:00:00	4.621	19.447	24.603	576.2
4.4.2014	0:00:00	1.108	19.143	26.542	490.4
5.4.2014	0:00:00	24.765	19.09	23.507	482.4
6.4.2014	0:00:00	0.43	18.357	25.428	461.6
7.4.2014	0:00:00	28.331	19.336	25.879	744.2
8.4.2014	0:00:00	15.572	19.388	25.526	899.7
9.4.2014	0:00:00	7.007	18.818	26.908	1196.0
10.4.2014	0:00:00	0.067	18.648	26.105	1189.0
11.4.2014	0:00:00	0.0	18.656	26.036	908.3
12.4.2014	0:00:00	0.0	18.663	27.087	718.9
13.4.2014	0:00:00	0.0	17.374	27.101	603.0
14.4.2014	0:00:00	8.946	17.815	27.441	538.1
15.4.2014	0:00:00	24.88	19.522	23.063	526.9
16.4.2014	0:00:00	0.0	18.589	26.887	692.6
17.4.2014	0:00:00	12.143	19.03	24.72	801.8
18.4.2014	0:00:00	3.504	18.535	24.932	1104.0
19.4.2014	0:00:00	20.442	18.727	23.209	994.7
20.4.2014	0:00:00	13.781	18.771	26.48	1214.0
21.4.2014	0:00:00	19.113	18.791	24.245	1200.0
22.4.2014	0:00:00	25.394	19.434	24.091	1047.0
23.4.2014	0:00:00	5.044	18.774	26.013	1054.0
24.4.2014	0:00:00	37.025	19.116	23.547	1118.0
25.4.2014	0:00:00	2.048	18.51	24.438	1776.0
26.4.2014	0:00:00	22.343	18.674	24.746	1820.0
27.4.2014	0:00:00	0.414	18.663	26.005	1917.0
28.4.2014	0:00:00	14.452	19.29	27.179	2061.0
29.4.2014	0:00:00	23.419	19.291	26.279	2155.0
30.4.2014	0:00:00	1.391	19.056	27.592	2368.0
1.5.2014	0:00:00	10.09	19.642	25.759	2523.0
2.5.2014	0:00:00	2.131	19.886	26.775	2788.0
3.5.2014	0:00:00	1.193	18.887	27.354	2606.0
4.5.2014	0:00:00	0.271	17.454	27.235	2005.0
5.5.2014	0:00:00	9.996	19.359	26.55	1525.0
6.5.2014	0:00:00	0.0	19.201	25.633	1688.0
7.5.2014	0:00:00	6.549	19.581	24.962	1308.0
8.5.2014	0:00:00	9.831	19.649	24.969	1210.0
9.5.2014	0:00:00	54.913	19.326	24.001	1897.0
10.5.2014	0:00:00	1.834	19.331	24.443	2851.0
11.5.2014	0:00:00	1.173	19.366	24.125	2882.0
12.5.2014	0:00:00	0.0	19.334	25.355	2712.0
13.5.2014	0:00:00	9.144	18.838	26.07	2493.0
14.5.2014	0:00:00	4.305	19.588	25.068	2141.0
15.5.2014	0:00:00	16.969	18.533	25.755	1818.0
16.5.2014	0:00:00	9.375	18.49	26.364	1752.0
17.5.2014	0:00:00	4.58	19.009	25.734	1647.0
18.5.2014	0:00:00	19.328	19.222	25.13	1430.0
19.5.2014	0:00:00	11.985	18.264	23.699	2209.0
20.5.2014	0:00:00	12.072	19.177	26.98	2260.0
21.5.2014	0:00:00	5.381	16.963	26.713	2299.0
22.5.2014	0:00:00	6.737	19.533	27.339	2079.0
23.5.2014	0:00:00	6.409	19.26	26.846	1978.0
24.5.2014	0:00:00	1.88	18.736	27.639	1766.0
25.5.2014	0:00:00	0.0	17.286	27.494	1616.0
26.5.2014	0:00:00	2.772	18.202	26.829	1316.0
27.5.2014	0:00:00	35.139	18.919	23.121	1301.0
28.5.2014	0:00:00	0.088	17.927	24.422	1768.0
29.5.2014	0:00:00	3.176	18.917	23.356	1783.0
30.5.2014	0:00:00	9.52	18.212	25.974	1632.0
31.5.2014	0:00:00	6.585	19.299	25.702	1670.0
1.6.2014	0:00:00	7.313	19.296	24.858	1603.0
2.6.2014	0:00:00	10.21	19.351	23.432	1335.0
3.6.2014	0:00:00	1.55	18.263	25.766	1253.0
4.6.2014	0:00:00	12.27	19.334	25.474	1304.0
5.6.2014	0:00:00	1.154	19.01	25.911	1390.0
6.6.2014	0:00:00	11.577	19.057	24.239	1386.0
7.6.2014	0:00:00	32.886	19.151	23.204	1604.0
8.6.2014	0:00:00	1.064	18.706	24.384	2603.0
9.6.2014	0:00:00	0.0	18.128	26.132	2712.0
10.6.2014	0:00:00	41.767	18.865	25.67	2341.0
11.6.2014	0:00:00	0.005	17.364	24.349	2297.0
12.6.2014	0:00:00	0.0	18.161	23.971	2566.0
13.6.2014	0:00:00	39.955	18.134	25.189	2204.0
14.6.2014	0:00:00	40.553	18.575	23.181	2147.0
15.6.2014	0:00:00	2.062	17.65	22.625	2876.0
16.6.2014	0:00:00	0.0	18.279	24.445	2900.0
17.6.2014	0:00:00	0.793	17.86	21.913	2993.0
18.6.2014	0:00:00	0.0	17.785	21.977	3024.0
19.6.2014	0:00:00	0.277	17.837	20.659	3188.0
20.6.2014	0:00:00	0.0	17.624	20.943	3412.0
21.6.2014	0:00:00	0.0	17.081	22.278	3629.0
22.6.2014	0:00:00	0.0	18.01	22.244	3656.0
23.6.2014	0:00:00	1.036	18.082	23.88	3386.0
24.6.2014	0:00:00	29.718	18.541	22.529	3215.0
25.6.2014	0:00:00	28.392	17.793	20.865	3281.0
26.6.2014	0:00:00	0.109	16.551	24.462	3458.0
27.6.2014	0:00:00	0.0	17.323	25.948	3596.0
28.6.2014	0:00:00	11.709	18.198	23.204	3557.0
29.6.2014	0:00:00	10.11	17.95	24.927	3406.0
30.6.2014	0:00:00	32.506	17.679	22.395	3169.0
1.7.2014	0:00:00	1.738	18.4	23.413	3254.0
2.7.2014	0:00:00	10.972	18.547	25.486	3406.0
3.7.2014	0:00:00	1.926	18.435	25.557	3327.0
4.7.2014	0:00:00	33.493	17.682	24.647	3248.0
5.7.2014	0:00:00	0.968	18.478	25.753	3147.0
6.7.2014	0:00:00	2.045	18.667	23.817	3040.0
7.7.2014	0:00:00	25.98	18.42	21.866	2964.0
8.7.2014	0:00:00	5.614	18.157	21.615	2984.0
9.7.2014	0:00:00	21.378	17.274	21.966	3143.0
10.7.2014	0:00:00	1.386	17.425	21.947	3544.0
11.7.2014	0:00:00	4.183	17.418	22.488	3629.0
12.7.2014	0:00:00	0.173	17.841	22.19	3636.0
13.7.2014	0:00:00	0.091	17.766	21.615	3782.0
14.7.2014	0:00:00	0.032	16.862	23.741	3882.0
15.7.2014	0:00:00	0.687	16.774	22.999	3862.0
16.7.2014	0:00:00	5.381	17.688	23.181	3815.0
17.7.2014	0:00:00	2.243	17.206	22.943	3537.0
18.7.2014	0:00:00	18.794	17.669	25.395	3340.0
19.7.2014	0:00:00	2.288	18.055	23.865	3563.0
20.7.2014	0:00:00	0.403	17.533	23.269	3090.0
21.7.2014	0:00:00	0.607	17.596	24.701	2857.0
22.7.2014	0:00:00	31.829	18.05	23.943	2882.0
23.7.2014	0:00:00	1.137	17.965	23.865	3001.0
24.7.2014	0:00:00	0.415	18.229	24.447	3254.0
25.7.2014	0:00:00	4.919	17.696	25.102	3228.0
26.7.2014	0:00:00	36.393	17.586	24.305	3169.0
27.7.2014	0:00:00	6.66	17.927	23.297	3208.0
28.7.2014	0:00:00	2.965	17.539	24.609	3182.0
29.7.2014	0:00:00	0.217	17.32	23.187	3078.0
30.7.2014	0:00:00	11.869	17.237	24.186	2736.0
31.7.2014	0:00:00	0.143	17.83	25.408	2524.0
1.8.2014	0:00:00	1.196	17.246	22.48	2329.0
2.8.2014	0:00:00	16.77	18.533	23.564	2287.0
3.8.2014	0:00:00	0.02	17.044	24.913	3498.0
4.8.2014	0:00:00	0.408	17.239	25.179	3156.0
5.8.2014	0:00:00	67.119	17.948	22.747	2494.0
6.8.2014	0:00:00	5.569	17.886	23.69	2469.0
7.8.2014	0:00:00	3.567	17.715	24.991	2639.0
8.8.2014	0:00:00	12.812	17.038	25.095	2536.0
9.8.2014	0:00:00	12.184	18.319	23.664	2354.0
10.8.2014	0:00:00	2.609	17.609	24.469	2487.0
11.8.2014	0:00:00	6.888	17.625	24.715	2688.0
12.8.2014	0:00:00	7.209	18.195	22.095	2398.0
13.8.2014	0:00:00	16.37	17.648	25.38	2447.0
14.8.2014	0:00:00	0.265	17.41	23.357	2122.0
15.8.2014	0:00:00	0.0	18.319	24.387	2289.0
16.8.2014	0:00:00	3.351	17.904	23.511	2165.0
17.8.2014	0:00:00	7.164	18.249	22.161	2596.0
18.8.2014	0:00:00	0.649	17.748	23.364	2675.0
19.8.2014	0:00:00	0.048	18.073	22.8	2873.0
20.8.2014	0:00:00	0.0	16.457	23.651	3019.0
21.8.2014	0:00:00	0.0	17.314	24.942	2564.0
22.8.2014	0:00:00	0.0	16.765	25.381	1957.0
23.8.2014	0:00:00	0.0	18.13	24.737	1654.0
24.8.2014	0:00:00	0.211	17.714	26.654	1452.0
25.8.2014	0:00:00	46.39	17.525	24.255	1270.0
26.8.2014	0:00:00	7.905	17.637	23.424	1893.0
27.8.2014	0:00:00	0.572	17.352	24.003	2352.0
28.8.2014	0:00:00	5.692	17.295	23.836	2383.0
29.8.2014	0:00:00	0.0	16.784	25.116	2167.0
30.8.2014	0:00:00	0.035	15.285	25.748	1968.0
31.8.2014	0:00:00	0.515	16.953	26.066	1651.0
1.9.2014	0:00:00	2.909	17.743	25.407	1317.0
2.9.2014	0:00:00	11.508	17.022	24.001	1245.0
3.9.2014	0:00:00	26.087	16.948	24.841	1297.0
4.9.2014	0:00:00	10.316	17.365	25.396	1733.0
5.9.2014	0:00:00	4.342	16.719	23.719	2069.0
6.9.2014	0:00:00	30.23	17.822	23.214	1710.0
7.9.2014	0:00:00	17.817	17.512	22.349	1885.0
8.9.2014	0:00:00	0.0	17.595	25.121	2859.0
9.9.2014	0:00:00	0.0	16.235	25.385	2581.0
10.9.2014	0:00:00	3.628	17.04	24.68	2032.0
11.9.2014	0:00:00	0.722	18.05	23.625	1668.0
12.9.2014	0:00:00	0.741	19.225	25.27	1508.0
13.9.2014	0:00:00	1.008	18.029	25.725	1459.0
14.9.2014	0:00:00	23.554	18.273	24.537	1685.0
15.9.2014	0:00:00	0.987	18.203	25.654	2668.0
16.9.2014	0:00:00	0.74	17.031	25.028	2252.0
17.9.2014	0:00:00	4.334	16.256	25.266	1763.0
18.9.2014	0:00:00	13.032	18.636	24.741	1643.0
19.9.2014	0:00:00	5.047	18.198	25.652	1579.0
20.9.2014	0:00:00	30.504	17.993	24.715	1597.0
21.9.2014	0:00:00	0.528	18.819	25.654	2398.0
22.9.2014	0:00:00	12.815	18.097	23.928	2001.0
23.9.2014	0:00:00	0.947	17.149	26.286	1687.0
24.9.2014	0:00:00	2.989	16.909	26.815	1517.0
25.9.2014	0:00:00	0.191	17.746	27.492	1244.0
26.9.2014	0:00:00	2.86	17.395	26.612	1161.0
27.9.2014	0:00:00	9.626	18.636	24.445	1123.0
28.9.2014	0:00:00	3.881	17.563	25.547	1176.0
29.9.2014	0:00:00	0.0	17.481	26.553	1047.0
30.9.2014	0:00:00	1.184	16.83	26.328	1117.0
1.10.2014	0:00:00	1.592	17.463	25.203	950.9
2.10.2014	0:00:00	0.0	17.684	24.409	873.3
3.10.2014	0:00:00	5.57	17.944	25.132	891.8
4.10.2014	0:00:00	6.842	17.723	26.153	887.7
5.10.2014	0:00:00	6.926	18.07	24.998	994.1
6.10.2014	0:00:00	17.163	18.292	23.983	969.5
7.10.2014	0:00:00	6.114	18.27	25.812	1013.0
8.10.2014	0:00:00	1.327	17.864	24.561	1233.0
9.10.2014	0:00:00	8.782	18.487	24.325	1212.0
10.10.2014	0:00:00	32.4	18.541	22.235	1340.0
11.10.2014	0:00:00	0.0	18.991	23.138	1491.0
12.10.2014	0:00:00	1.591	18.181	25.132	1711.0
13.10.2014	0:00:00	7.18	18.592	23.599	1698.0
14.10.2014	0:00:00	7.695	18.035	26.339	2517.0
15.10.2014	0:00:00	1.773	18.19	26.1	2190.0
16.10.2014	0:00:00	0.0	18.502	26.331	1969.0
17.10.2014	0:00:00	1.836	18.554	26.192	1633.0
18.10.2014	0:00:00	6.607	18.128	26.074	1542.0
19.10.2014	0:00:00	3.964	18.241	25.978	1427.0
20.10.2014	0:00:00	7.981	17.523	24.528	1188.0
21.10.2014	0:00:00	0.72	18.016	26.264	1188.0
22.10.2014	0:00:00	28.428	18.818	23.662	1192.0
23.10.2014	0:00:00	1.4	17.594	26.978	1327.0
24.10.2014	0:00:00	0.835	17.921	25.88	1698.0
25.10.2014	0:00:00	12.585	18.591	24.576	1491.0
26.10.2014	0:00:00	5.562	18.882	23.814	1596.0
27.10.2014	0:00:00	16.279	18.18	25.634	1648.0
28.10.2014	0:00:00	0.446	17.4	24.608	1794.0
29.10.2014	0:00:00	3.08	17.699	25.933	1762.0
30.10.2014	0:00:00	0.373	17.714	26.943	1583.0
31.10.2014	0:00:00	9.61	18.985	27.001	1326.0
1.11.2014	0:00:00	1.092	18.573	27.139	1151.0
2.11.2014	0:00:00	7.12	17.672	26.383	1103.0
3.11.2014	0:00:00	0.634	18.797	26.426	934.1
4.11.2014	0:00:00	1.281	18.339	26.758	800.8
5.11.2014	0:00:00	4.894	19.637	25.565	786.4
6.11.2014	0:00:00	4.342	19.213	26.77	796.0
7.11.2014	0:00:00	22.31	19.194	25.49	787.0
8.11.2014	0:00:00	7.8	18.527	24.647	831.9
9.11.2014	0:00:00	7.099	18.52	26.678	1076.0
10.11.2014	0:00:00	9.527	18.133	25.821	1016.0
11.11.2014	0:00:00	23.544	18.817	25.753	1060.0
12.11.2014	0:00:00	40.962	19.306	24.9	1615.0
13.11.2014	0:00:00	6.884	19.104	25.466	2064.0
14.11.2014	0:00:00	6.615	18.533	25.661	1873.0
15.11.2014	0:00:00	9.074	17.875	24.237	1819.0
16.11.2014	0:00:00	21.561	18.094	23.418	2135.0
17.11.2014	0:00:00	0.488	18.463	26.164	2897.0
18.11.2014	0:00:00	0.168	17.597	26.237	2624.0
19.11.2014	0:00:00	5.832	18.792	24.899	2245.0
20.11.2014	0:00:00	3.285	18.577	25.34	2183.0
21.11.2014	0:00:00	0.0	19.425	25.595	1792.0
22.11.2014	0:00:00	1.014	17.868	25.161	1498.0
23.11.2014	0:00:00	0.0	18.46	26.055	1214.0
24.11.2014	0:00:00	0.886	19.142	25.912	1053.0
25.11.2014	0:00:00	0.824	18.749	26.011	975.5
26.11.2014	0:00:00	0.0	17.585	25.697	941.2
27.11.2014	0:00:00	0.193	18.191	25.761	825.4
28.11.2014	0:00:00	0.0	18.178	26.583	744.3
29.11.2014	0:00:00	1.829	18.182	25.515	703.7
30.11.2014	0:00:00	1.128	19.391	25.854	675.2
1.12.2014	0:00:00	3.122	19.01	25.595	692.9
2.12.2014	0:00:00	1.205	18.242	26.062	740.8
3.12.2014	0:00:00	0.0	17.899	27.088	700.4
4.12.2014	0:00:00	0.096	16.766	27.069	690.6
5.12.2014	0:00:00	6.198	18.853	25.578	610.8
6.12.2014	0:00:00	21.404	18.613	24.6	707.4
7.12.2014	0:00:00	2.251	18.566	25.442	1051.0
8.12.2014	0:00:00	1.468	18.48	26.362	926.3
9.12.2014	0:00:00	3.277	18.825	24.716	778.4
10.12.2014	0:00:00	1.454	18.809	25.068	696.3
11.12.2014	0:00:00	21.328	19.184	24.195	710.9
12.12.2014	0:00:00	27.506	18.933	26.757	1059.0
13.12.2014	0:00:00	5.962	18.474	25.101	1328.0
14.12.2014	0:00:00	0.628	18.823	26.09	1107.0
15.12.2014	0:00:00	2.286	18.548	26.288	967.4
16.12.2014	0:00:00	2.6	19.49	26.453	876.8
17.12.2014	0:00:00	0.027	18.759	25.69	918.6
18.12.2014	0:00:00	0.0	17.667	27.48	962.2
19.12.2014	0:00:00	0.042	17.674	27.33	785.0
20.12.2014	0:00:00	0.217	19.264	26.987	648.1
21.12.2014	0:00:00	0.0	18.671	27.363	600.9
22.12.2014	0:00:00	0.0	17.745	27.397	531.5
23.12.2014	0:00:00	0.0	16.691	27.077	508.1
24.12.2014	0:00:00	0.0	17.706	26.318	499.1
25.12.2014	0:00:00	0.162	18.662	26.56	490.4
26.12.2014	0:00:00	0.0	17.239	26.415	490.4
27.12.2014	0:00:00	0.0	17.389	27.75	501.6
28.12.2014	0:00:00	0.0	17.408	26.35	494.4
29.12.2014	0:00:00	0.0	16.755	27.164	442.4
30.12.2014	0:00:00	0.024	17.321	26.257	399.2
31.12.2014	0:00:00	0.0	18.843	26.071	400.8
1.1.2015	0:00:00	0.0	16.597	26.233	368.8
2.1.2015	0:00:00	0.0	15.951	26.108	340.6
3.1.2015	0:00:00	0.0	15.868	26.65	331.4
4.1.2015	0:00:00	0.0	16.16	26.565	333.8
5.1.2015	0:00:00	0.0	17.574	27.084	281.0
6.1.2015	0:00:00	0.0	14.752	27.18	312.9
7.1.2015	0:00:00	0.0	13.983	26.446	324.0
8.1.2015	0:00:00	0.0	16.645	25.018	315.4
9.1.2015	0:00:00	0.0	19.056	23.956	308.0
10.1.2015	0:00:00	0.0	17.351	24.642	330.2
11.1.2015	0:00:00	0.092	17.89	23.997	278.5
12.1.2015	0:00:00	0.299	18.324	26.801	236.7
13.1.2015	0:00:00	0.0	17.199	27.273	229.3
14.1.2015	0:00:00	0.0	18.585	27.36	282.2
15.1.2015	0:00:00	8.668	18.983	27.517	315.4
16.1.2015	0:00:00	1.159	17.802	27.045	292.0
17.1.2015	0:00:00	10.625	18.299	25.269	308.0
18.1.2015	0:00:00	25.267	18.672	25.436	314.2
19.1.2015	0:00:00	6.143	18.48	26.533	360.8
20.1.2015	0:00:00	7.823	18.516	24.193	397.6
21.1.2015	0:00:00	0.499	19.01	24.627	376.8
22.1.2015	0:00:00	32.272	18.508	22.757	375.2
23.1.2015	0:00:00	10.674	17.14	25.048	381.6
24.1.2015	0:00:00	10.397	18.401	25.147	452.0
25.1.2015	0:00:00	0.0	18.189	26.391	520.5
26.1.2015	0:00:00	0.0	17.432	27.422	598.6
27.1.2015	0:00:00	0.0	18.779	27.307	516.0
28.1.2015	0:00:00	0.0	17.911	26.729	442.4
29.1.2015	0:00:00	0.0	16.825	27.203	405.6
30.1.2015	0:00:00	0.0	16.62	28.183	351.6
31.1.2015	0:00:00	2.663	18.734	25.163	346.4
1.2.2015	0:00:00	19.471	18.577	23.566	381.6
2.2.2015	0:00:00	0.126	18.3	24.768	876.6
3.2.2015	0:00:00	2.537	18.541	23.979	784.5
4.2.2015	0:00:00	0.064	18.448	25.481	701.6
5.2.2015	0:00:00	0.0	17.74	26.971	647.8
6.2.2015	0:00:00	4.152	18.122	25.367	576.2
7.2.2015	0:00:00	0.098	18.001	26.7	558.2
8.2.2015	0:00:00	2.166	19.37	25.345	489.0
9.2.2015	0:00:00	0.228	18.844	26.983	465.5
10.2.2015	0:00:00	0.0	18.949	26.289	435.9
11.2.2015	0:00:00	2.918	19.259	27.211	391.7
12.2.2015	0:00:00	1.541	18.701	28.513	382.4
13.2.2015	0:00:00	0.52	18.913	26.544	372.0
14.2.2015	0:00:00	1.929	18.698	25.852	356.3
15.2.2015	0:00:00	3.2	18.701	26.887	352.8
16.2.2015	0:00:00	0.0	17.674	28.014	346.7
17.2.2015	0:00:00	0.0	16.686	28.267	342.3
18.2.2015	0:00:00	0.007	17.359	28.499	320.6
19.2.2015	0:00:00	0.009	18.853	28.713	308.8
20.2.2015	0:00:00	0.052	18.395	27.617	308.0
21.2.2015	0:00:00	0.411	18.407	29.197	308.0
22.2.2015	0:00:00	0.0	18.856	27.957	306.7
23.2.2015	0:00:00	0.0	18.165	27.39	298.8
24.2.2015	0:00:00	0.0	17.187	27.466	291.7
25.2.2015	0:00:00	0.094	19.209	26.531	274.0
26.2.2015	0:00:00	0.0	18.2	28.852	255.2
27.2.2015	0:00:00	0.0	18.471	27.667	253.1
28.2.2015	0:00:00	0.137	19.718	26.541	251.4
1.3.2015	0:00:00	1.658	19.395	26.352	251.4
2.3.2015	0:00:00	0.471	19.258	28.673	251.4
3.3.2015	0:00:00	0.292	20.447	26.549	248.7
4.3.2015	0:00:00	0.007	20.253	28.039	244.1
5.3.2015	0:00:00	0.0	18.972	28.414	242.8
6.3.2015	0:00:00	0.025	19.608	26.611	241.6
7.3.2015	0:00:00	0.0	19.133	26.491	240.1
8.3.2015	0:00:00	0.839	19.648	26.12	222.7
9.3.2015	0:00:00	0.0	19.644	24.15	211.3
10.3.2015	0:00:00	0.0	19.388	23.42	206.7
11.3.2015	0:00:00	0.0	19.589	26.584	209.8
12.3.2015	0:00:00	0.0	19.118	28.221	212.2
13.3.2015	0:00:00	0.0	19.428	28.352	227.3
14.3.2015	0:00:00	1.296	20.112	26.625	221.9
15.3.2015	0:00:00	0.031	19.392	29.056	221.9
16.3.2015	0:00:00	2.978	20.079	28.887	221.9
17.3.2015	0:00:00	5.025	20.93	27.023	221.9
18.3.2015	0:00:00	29.723	19.765	24.773	222.7
19.3.2015	0:00:00	4.955	19.79	24.94	211.3
20.3.2015	0:00:00	5.322	19.2	25.906	206.7
21.3.2015	0:00:00	13.153	19.418	25.581	281.2
22.3.2015	0:00:00	0.062	18.112	26.952	368.1
23.3.2015	0:00:00	0.422	18.893	26.813	449.6
24.3.2015	0:00:00	2.647	19.257	27.699	310.6
25.3.2015	0:00:00	0.0	19.233	27.714	309.7
26.3.2015	0:00:00	0.0	19.08	29.015	335.7
27.3.2015	0:00:00	0.0	18.961	29.081	325.8
28.3.2015	0:00:00	0.0	19.317	26.961	276.3
29.3.2015	0:00:00	58.218	19.32	24.126	261.2
